ID	BetweennessCentrality	ClosenessCentrality	Community CC	Global CC (per component)	Degree
911727bf619ae2c38c1e64041bd27278	0	0.22067293	0.981818182	1	28
913445041057ac6493988f0a6ead2060	0	0.33201581	0.995515695	1	125
913e9d33bd4c21f79b7766728205a5b9	0	0.2738558	0.864014801	1	18
914106fb015096d733d2dc38a94b22aa	0	0.29213483	0.875816993	1	11
914113be8d2b1f3cf18dd284659166a1	1.67E-04	0.3022419	0.984126984	0.63951266	92
916425ea496f8c5a732a90b81a2a8e34	0	0.31547017	0.965517241	1	24
9170f6285b37b5372f593cd9d17aa5d0	0	0.31822818	0.950841751	1	44
9196c19a6e57870567b2c1ca07a9222c	0	0.2809726	0.738774056	1	60
91c7c5a1567e60dd42c6d4910b4c5eb6	0	0.16061185	0.987951807	1	42
91dcddb779c08504ff4c7a5d50a002a9	0.00215293	0.29390392	0.923076923	0.54248366	18
91f78fd2c35af1467660c7a47f46aea1	0.02272849	0.37936425	0.596949891	0.38223334	139
91ffad6c41bc6efc6a40bf8cea1cf0d1	0	0.2983199	0.635391607	1	50
9215e92e6f7d08b67ce4a3197c6604a5	0	1	0.933333333	1	8
92332bf9e6b9a6dc257069e9e480735b	2.78E-05	0.2559775	0.977616455	0.98709677	31
92515a1a2c50ee2fc15465246c1ce77f	2.42E-04	0.33471264	0.825313693	0.73456221	155
92691b01672ea991a2a33979755dddce	0	0.27440633	0.803732304	1	37
92691b97718082a66914bee8359dd5a8	0	0.3190184	0.957114428	1	114
927d0e36dd1ec6cac5b8ed1aaeb23f02	0	0.24994278	0.983606557	1	27
92832c628361b3557df79f43d02ffa76	0	0.28474576	0.965027322	1	37
92e3ae8ef5512b7ba7a51117b7e7cd0b	0	0.23524343	0.923076923	1	8
93596a28fba60d9540bb523677cbff15	0	0.24290958	0.975609756	1	21
935cb405132bf56b35d2bba24391d758	0.01185105	0.35599022	0.947646748	0.31096113	127
9376879002bb0a2aa6f64f7ed21aeb7a	5.98E-04	0.30211648	0.63468147	0.68227848	80
9397619a3e5ec52ae17657a9d63ca24f	0	0.29694086	0.99047619	1	59
93cdf1513c463e08549cefe941c416b7	0	0.2621534	0.976744186	1	24
94334eab88350081b2673d0381d781bc	3.49E-04	0.32150743	0.672131148	0.7003871	125
9433d7f3f6b47773e018c789e7424c79	5.51E-04	0.33277465	0.819700037	0.61832786	166
944c42f06298f3a5aebb24086b38a020	3.30E-04	0.28934817	0.659383754	0.60124224	70
9469cff860923972919878542571c10d	0	0.30751901	0.804398472	1	93
948892df16371c597cbefa4803a3bdb0	0	0.26466311	0.918367347	1	25
948c012cb037b3d418b639e3c60c4821	5.02E-04	0.32847045	0.644511726	0.65086093	151
94aabf6c6dc4a156a0eeb2220ff8fe23	0	0.30103377	0.955487598	1	75
94e98dd7dc6ed2e30270328d5411e941	0	0.34578847	0.949412827	1	51
94f5ebb46cd4ccff8f4c679892adda97	0	0.2403169	0.952380952	1	14
94f6d20ad2caab7a215b3839110f8f55	5.48E-04	0.31267001	0.500952381	0.55737235	84
9533fe666464581e1f2a4795306b8ad2	0	0.30682776	0.99378882	1	81
954761d3ce3e13c42421d93fa4181411	0	0.26751592	0.83454488	1	52
95676e17de04e8bd0c4ae191e184565b	1.86E-04	0.31629254	0.969753547	0.65352324	116
9579edebd34b76ade378b62c95226724	0	0.33201581	0.995515695	1	125
95e2956e69e82fc857abebb28e5a6bcd	0	0.29864625	0.801923077	1	46
95e5f44a2d48387ff248c4abc2e380b4	0	0.16061185	0.968627451	1	42
95ea905727dce42a667c7f43dfa6da48	7.26E-04	0.33646588	0.974619289	0.65376454	154
9614e3f0fb3de7911ab32aefe5e1fc5b	0.01072599	0.33563854	0.705665292	0.72035794	150
961be693664d037a0a594b4cc79e800b	2.21E-05	0.27201395	0.788355693	0.81782265	68
963b3312ebfa1a24d20fc2a56726aab1	6.82E-05	0.27610619	0.721849783	0.65800274	86
9640d54b3a9e9c6fb2ceffda4c0e179f	0.0010502	0.33045847	0.970987654	0.53237336	197
9642c3b37ff5873c65b1bbf783bac6bc	0.00157784	0.36170918	0.637204522	0.61195929	132
9699c282b7f685d2e7e53471113acd4c	4.01E-04	0.340399	0.918622848	0.60074801	93
96b647ca191f93d4c298abe423c8603b	2.42E-04	0.33471264	0.828142768	0.73456221	155
970dc3574cc37ff73772f375a20a8860	0	0.24451411	0.975609756	1	21
97182009250b36e542ae5fdf65b0d573	0	1	0.666666667	1	2
971ed0f7cd89da06bb66aff1f6aadf0c	0	1	0.933333333	1	8
9730972ada5a7feb736cfe3c2eb0fb63	3.44E-04	0.3380805	0.767216847	0.64844156	176
97691bc10af01021134230805c6b3d33	6.58E-04	0.30917327	0.759451401	0.73353819	68
978b8951dc000f50a4b1678d8b957d79	4.70E-04	0.29085098	0.700737101	0.63317308	65
979b4b333d99bcf9bb4eb897c3c39e6b	0	0.2738558	0.896825397	1	18
97be8c61d6324d96c8503dc0a6fe7979	7.49E-04	0.32961062	0.608683963	0.65437049	87
97d8da13959331f78b5f6b6c34157332	0	0.32936209	0.923903509	1	61
97fc517cfc3f13cec9b8947572859376	9.56E-04	0.35773956	0.951351351	0.63134822	156
981c1238dc3b90ae3ad79751743e4842	0	0.29694086	0.99047619	1	59
9829e6263a1e9eab9c7cb3dc83678a40	0.00886298	0.34328827	0.39624183	0.30571615	215
985afce4529b243c0737fa4b823f75dd	0.00252025	0.3460076	0.995515695	0.54743283	209
98a536187241bf0da7e1986f94992d84	0.01051091	0.27860697	0.615543187	0.49176471	51
98a9af49c7c6705df713e459f189609c	0	0.22067293	0.981818182	1	28
98bb070e6db08c2afabb99fef66eaf9e	1.23E-04	0.33231893	0.801286847	0.7453852	115
98d7c5b8a459da960090b33956c744a0	8.38E-04	0.32307692	0.983050847	0.52710159	79
98e90bf5798df3cf99f13ae4d285ee6e	0	0.25588752	0.938311688	1	36
98e91b57876ed55f0f9567d0a15292da	0.03333333	1	0.787878788	0.86666667	6
98f28c22f4c639f133fddfa9c4bb99e9	2.94E-04	0.33060854	0.581151832	0.62692129	114
99265a42269e7793c20dff47b46628d5	0	0.34578847	0.987341772	1	51
9940dabe3f2e7592fb3db8befd6dc844	6.06E-04	0.24531057	0.96	0.51916376	42
994538d0732d043093c03f01d2308822	0	0.28478289	0.882144831	1	62
9959a7cdbae637881ba867923b98b0f8	0	0.28556485	0.916975309	1	47
9959f4bae511fa46bcaa5b333fe73bd9	3.44E-04	0.3380805	0.767216847	0.64844156	176
9966b182fbc35a1c2c0c1266a880ca33	7.27E-04	0.26514508	0.798008535	0.71666667	25
9966d05eb2fe0651e39c8af6fa610664	0	0.32704403	0.532300224	1	50
99684f987c73d52189d00554b4bb5b17	0	0.16061185	0.987951807	1	42
99c6dc56e94932728f787b80619cd16c	2.21E-05	0.27201395	0.869648181	0.81782265	68
99c80bfd1b99c669eb9451cdfca5f2fd	0.01106948	0.35305529	0.462131278	0.52268555	124
99cfb9bd824694b729a5a207f32bb7c4	2.64E-05	0.27534039	0.713313985	0.75198413	64
99d18c0c719939f1548105ed734cc871	0	0.31869254	0.987341772	1	87
99e4e3ed7734a8799dbfd1b924b9da3f	2.96E-04	0.2831216	0.581238938	0.53201754	96
99f9a237c80c9c823c23e9e58e19ac21	0	0.3190184	0.994818653	1	114
9a042aaef37771970e15ed92246b53dc	0.01723937	0.35420045	0.882144831	0.50890917	118
9a06c9c6095303fa4b728c5160cf9d51	1.14E-04	0.31397355	0.641930425	0.65742953	92
9a0f1f4889ef72e86e558b43d9379686	2.42E-04	0.33471264	0.820519293	0.73456221	155
9a3aaac3e4ba4287bde7b6414a06febb	1.35E-04	0.30299667	0.762344255	0.69306931	101
9a594686e70985013fedcc0db9d0e2b6	0	0.24451411	0.975609756	1	21
9a68281592c450fed12f8956f80fe6b3	0.00206969	0.33025858	0.884816754	0.86244372	114
9a73ec8de269c6c1ee588c527aa90da1	7.57E-04	0.33050847	0.728403141	0.63241758	105
9a863bfcaa397709cc6fdf5cd9bd17cc	0.00955098	0.3551797	0.844265594	0.46416475	122
9a8c1bf7d5ec69cb629e264d2e2faf26	0.00770081	0.3305585	0.503485988	0.50961402	119
9aabafe6e2ed615143c20d395a6f2e70	0	0.31652174	0.927804517	1	64
9ac75b305f6fbd0c0e98d72bedf5958d	0	0.30178251	0.985915493	1	39
9b08ad06564e7eca2cd84e22eab824a7	0.00103459	0.34540566	0.909090909	0.45604904	132
9b205504f03906d24ecbf01a241c149d	0.00325285	0.33548387	0.64499264	0.43152681	144
9b21cf6f912511362fc4a021e6e2a574	1.35E-04	0.30299667	0.66088993	0.69306931	101
9b2da1467bd32626a374a3fea682327c	0	0.75	0.857142857	1	4
9b5d31d2e9484f9035a250561d019223	0.00213587	0.33176363	0.924943988	0.41434092	137
9b7dafe740a4b7f9e773d463e9a3f628	3.14E-04	0.32689717	0.781954887	0.59664459	151
9ba6e5b6686383f0ca51fbd8169920db	1.50E-04	0.31267001	0.782211427	0.64333493	92
9bc21375c4c0ba3b5307432d2c340a33	0	0.7	0.895424837	1	8
9bc5ec569f9e72c6ca27d8f3b7814c1b	0	0.28474576	0.965027322	1	37
9bce8cd84f464f61749abf2165398deb	0.00325132	0.36261	0.994818653	0.58970427	166
9bddfed46ce08fc20c7537eb0e2a5e20	0.00202124	0.33636224	0.596935792	0.46385443	156
9be90bf292bcc8108ceefd0dcef74819	0	0.3190184	0.982993197	1	114
9bf83f7d0bf80b7ef423bf2f3d1e531f	0.00247493	0.30545455	0.952380952	0.65618449	54
9c1c7b735609da784ddb1adf1e392980	1.35E-04	0.30299667	0.673545368	0.69306931	101
9c6433f4a2a068a397d869c704fe2651	4.69E-04	0.3416771	0.995515695	0.78658479	146
9c72002604ca707e5b655b786f05d159	2.11E-04	0.2943793	0.961038961	0.88170732	41
9c968f59b8d7174a68122224d69ff6b2	0	0.30682776	0.99378882	1	81
9c99dea30c1c4d97eed3d265d637672a	0	0.22067293	0.981818182	1	28
9c9bdea0e01cc94e7ac44a8372ccabd3	0	0.2738558	0.863363363	1	18
9cb9ca33686f059b8b429362a8ada628	0	0.28496868	0.632743363	1	27
9cc6d7b5c0d21b87e6fab1477212a366	3.92E-04	0.31325301	0.559256533	0.569658	147
9cf845d140ecb9297232522f7fa1c99f	0	0.27572276	0.749306198	1	25
9d3ead54ef89e38b35aa34919885ce3f	0	0.29694086	0.99047619	1	59
9d695ce3f67898c53648763763269667	0	0.30825688	0.959051186	1	47
9dab991f6556de182e48c7ddb536bcb8	0	0.30443267	0.796370968	1	21
9dc04b3573db07976cf886c320905dae	2.97E-04	0.29201765	0.975609756	0.90769231	26
9e06affcb7e7dd6c050f8b223709ca36	2.79E-05	0.31906501	0.952380952	0.87458007	95
9e106dfe048d1b2a3fecb1e91943b43c	0.00252025	0.3460076	0.995515695	0.54743283	209
9e90cbe482796463be96e11e9ab43756	0.00247493	0.30545455	0.952380952	0.65618449	54
9e9b191296813edfc15bcc744b005a83	0	0.28496868	0.51627907	1	27
9ea3f712a38257a9a2f5d0b4b0d0aeec	2.97E-04	0.29201765	0.975609756	0.90769231	26
9ebf40030ca6ac84ec394031573a9fae	0.00426476	0.36321304	0.583941606	0.53128713	101
9edc3b3cf82b9adab772865857cc8f75	6.10E-04	0.29441898	0.947646748	0.40569488	88
9eef2339314c0d0be0524ee841a6f931	0	0.28111726	0.981818182	1	37
9f137652a87c027ede1c9bf1dbb299de	0	0.30613961	0.952380952	1	16
9f211862b3277d8e4e19f6ad4cb89c21	0	0.34291098	0.987654321	1	57
9f41eeea740528be0a12c24628a79c6d	2.78E-05	0.2559775	0.977616455	0.98709677	31
9f65289b9e79b5d19ee1e532c7b53d87	0.00995157	0.38228601	1	0.50036258	197
9f74b87ace7ef42ca0dc60e064bb7b7f	0.00310254	0.3442623	0.589594054	0.50196078	136
9fefe6f553693ae39aaaeb6762b3d63b	0	0.34291098	0.987654321	1	57
a01a68669a8b700c44063e08ba321497	6.54E-04	0.3425345	0.680666576	0.58542179	111
a01e12bedc2df6df7a6825fc282d7f21	2.30E-04	0.32758362	0.703636241	0.74424698	133
a039935eb499e211c3bb908574b867d4	2.60E-04	0.30541183	0.565853659	0.57701149	30
a0ad2c6bd2db4cf2de1fc1c7cce31544	6.05E-04	0.35299822	0.746507937	0.7206823	134
a0ae9a930321d8cdb4f424477efaf16f	0	0.2621534	0.976744186	1	24
a0b495f983db673ed2fa2c155f6df026	1.34E-04	0.32773109	0.922565033	0.5872807	96
a0e38c020f7111fc86073be96283f239	0	0.33201581	0.995515695	1	125
a102050891c2827bdc0993dddaa0e2b0	0	0.32577566	0.80618301	1	105
a10ce2a5a6aa5eb83d15c9bcb68c65e7	0	0.27670087	0.965517241	1	17
a1484ba5c9bfbfc353349c3efa5db159	4.54E-04	0.30904203	0.790758048	0.75689223	57
a14d51705901aa2ca510738336d97f41	0	0.33201581	0.995515695	1	125
a15f15b6ec59921c2183d7304752c3d2	2.30E-04	0.32758362	0.622269409	0.74424698	133
a171e7f80e0deee2a83a8ae7dd5febbc	0	0.29108357	0.933333333	1	10
a1826784a01ea320a7d47fb02fa099b0	1.18E-04	0.29030972	0.556906077	0.60837246	72
a19595867a83dab0824e45e1cc91bd71	0	0.2983199	0.60557053	1	50
a1a893f9683881eba82fd6423ee9d42b	2.97E-04	0.29201765	0.975609756	0.90769231	26
a1c0de916cef0f98b1fba4a7d4367799	0.00368142	0.31356784	0.789329685	0.59657594	68
a1d195e585bbc84c68a75a7fc111d169	0	0.7	0.933333333	1	8
a22052efdfc85744ecbe1b42a9408a3e	2.37E-04	0.3493841	0.889466484	0.92103424	54
a228e7ec8ed9f49ef16c0548bb6745c4	0	0.1899626	0.981132075	1	27
a22c5f93f058634b0620e8c6bb05bbc6	0	0.32577566	0.840937351	1	105
a23b33f9826b2188e53d20ec469dbdbc	0	0.28556485	0.661066902	1	47
a252683fb1e36c72ce4acad65259025a	0	0.31943835	0.984126984	1	45
a2642976de01e6e99a14967d4013efa9	6.08E-04	0.33543235	0.563932003	0.45633554	151
a2c81a5d59e407010f073bde3c6c0d10	2.30E-04	0.32758362	0.648651786	0.74424698	133
a2c8cf3dc7534ee329baf271e5fd5762	0	0.26294245	0.975609756	1	22
a2dbf9c27aa8fd565225b6b78683fb65	0	0.29694086	0.99047619	1	59
a2f9b8da253b3cfe13da358c0b62a98f	5.01E-04	0.34162365	0.933333333	0.67331761	149
a30510bd86f93ed5bb092500fff137c5	0.00756586	0.3505618	0.8	0.48059271	124
a31abdc6d058bb7bc56e2916dc329dd5	0	0.33201581	0.995515695	1	125
a351740e03c9e86f7563e8b8ca70941e	1.32E-04	0.32582426	0.778314028	0.69063804	130
a37b90ac6744ac597bd67a8dccfffbdd	0	0.28770913	0.98	1	51
a382c894a03b1f29e531924b3a64ed7a	0.00156821	0.31249106	0.933333333	0.58088578	66
a38a1bdc2af3aa758e2858d0a9455175	0	0.3013245	0.795348442	1	61
a38dbe6e2892cc37e079ea09da13dd55	0	0.26466311	0.978723404	1	25
a399be8238f9cf93dbfa9a312678bf20	0	0.30682776	0.99378882	1	81
a39b8e07fe7fc4575d9ecd792b9a8a50	0	0.30682776	0.99378882	1	81
a3a46136b1475fd9b908f3fe4d67ae03	0	0.69444444	0.931034483	1	14
a3c69dc95319dd15c50d24dd3d19a60b	0	0.3013245	0.764102564	1	61
a4259c91b4976731c8c833a67d7560da	0	0.29694086	0.99047619	1	59
a4267a3648f6393d8835c9b9951fea44	0	0.32704403	0.985074627	1	50
a45fff96d54fe921c24535bc4e348c0f	0.02161294	0.38923543	0.882255951	0.51729435	188
a466b5c3872ff54c4008e090b89f36df	0.00362193	0.31293882	0.957623762	0.43234172	115
a46fe7da14d70167f8e9efb0a376efe3	0	0.3190184	0.994818653	1	114
a48db8e70491ee362de6559630aeff0b	0	0.31111111	0.754604872	1	74
a48f516d5e4c97b688ffe119a0c38566	0.00107034	0.33703704	0.909090909	0.52570066	130
a4ab61642d0b8457d3d56ff6aacb435a	0.00234409	0.32389144	0.555689725	0.4979525	111
a4b9401935fd24f046c2716ce49a864d	5.35E-04	0.31569818	0.594970572	0.51539194	138
a4c4e5e1656e9e479bed574bba7ec945	4.22E-04	0.30674157	0.666666667	0.55228982	133
a511cf382f338f695ee2b85241ef26f2	0	0.27090052	0.879587027	1	63
a5630570213059d38b28b12567883e4e	0	0.28478289	0.778635779	1	62
a56a2375ffa0d72612e476b0266b806c	0	0.30103377	0.953539823	1	75
a5814e664701c9a4feba3efb4c1552c2	7.49E-05	0.31744186	0.654528478	0.68593797	82
a59f4f9c08a9411285ae1a450cc2bcc1	0	0.34291098	0.972083456	1	57
a5a5f739b246bf0b6ef562b2f92b8806	6.58E-04	0.30917327	0.759451401	0.73353819	68
a5ace43394f4d940b76c3864ec951544	0	0.2983199	0.724637681	1	50
a5cb8112e68f45162de8adc574786399	0	0.32577566	0.985758134	1	105
a5d1d47101438f8ff21c4272034cb10c	2.64E-04	0.28927152	0.798379156	0.75321477	86
a5f2c4464621a520ad511d8d91ecfbb7	0	0.28556485	0.818559219	1	47
a600551eb1f2a2c7e785b8163688f0c3	1.31E-04	0.28155215	0.728159645	0.71263158	76
a6052e786ec826a938becc922503da17	0	0.33201581	0.995515695	1	125
a614d188ba58e3632ea570cfd955518c	0	0.32802643	0.798452662	1	55
a63d86eeb5c64092538cf481649dcf83	2.09E-04	0.32966038	0.58973029	0.66953236	146
a69dae51e740d6cb374a64d0de67da21	0	0.28474576	0.983050847	1	37
a6b1a07e1d40a71a90dffc5056f1cb2e	0	0.29339065	0.85210084	1	16
a6f66261f0aa61d00aeb9d89610fdf41	0	0.30682776	0.99378882	1	81
a7255826075c8f744c5b4481f21c1d78	2.07E-04	0.28597617	0.66881214	0.68359643	94
a76b5cdb8f88e1d688bb937d8c761f79	4.11E-04	0.33075875	0.948402948	0.57798688	168
a77c865557457f93326fff201b4bb387	0	0.20047733	0.962962963	1	14
a79675cf8d4aae56de795b2d082f5a0b	6.14E-04	0.33343511	0.565113224	0.53621128	164
a7f6d5107b52b8f870e545746c52896e	6.97E-05	0.30921705	0.938063063	0.77282438	119
a80b34f59911767753cc8ec282361aea	0	0.26966292	0.70824077	1	49
a82987e8c4228604bc7077fa7965a32d	0.00299047	0.34932821	0.962962963	0.65691337	84
a82edda7b095f0a7eafc1960b18cb838	0	0.32802643	0.692047148	1	55
a8357c00dbe842952b3ed64a992be713	0	0.3013245	0.774327122	1	61
a86ce7207dfebe24c10e7b485e177e86	0	0.27889158	0.981132075	1	33
a879faa562ed44acba15d2c97cc25e1c	2.57E-04	0.33656958	0.7267645	0.64357864	99
a89b90ac6c6d1395b84adaaddedd18ae	0.0011319	0.34125	1	0.51730986	211
a8a239ab03a952ec1583af4cc02f1a7a	0	0.69444444	0.84516129	1	14
a8b21401ad69b19f6ce1d90635ac70d1	5.79E-05	0.28075588	0.731804586	0.89716312	48
a8bc71f80ad79ba286435678b9946182	2.21E-05	0.27201395	0.869648181	0.81782265	68
a8dabf11f58c09d81a462ced09da9829	0	0.28474576	0.983050847	1	37
a915c603d9dee42e97faaf8a8f98cbc3	0	0.26751592	0.871964018	1	52
a91ac944a86c996ece04206253b03354	0	0.30178251	0.985915493	1	39
a94a8c047bda9f86c3ca0e4ec362734a	0	0.30751901	0.863460713	1	93
a9559c73ed34a9e367bdb9a469a26b56	0	0.31111111	0.724599731	1	74
a972b24c862df32f3436faeb78bee59c	0	0.30103377	0.961578401	1	75
a99a78f803ed8f1ecfe5fb50ed4f37e0	0	0.3190184	0.994818653	1	114
a9bb98c82aa4a8ea80158b0c4ca89b6e	6.05E-04	0.35299822	0.779228537	0.7206823	134
a9c6b7a49b417ddc688838780e2968f4	4.58E-04	0.31767273	0.50364532	0.61917684	67
a9ce3b6e745f656356f190adf2747d9b	0	0.24994278	0.983606557	1	27
a9eb1e0892d3b1191ead61e544579bda	5.01E-04	0.34162365	0.933333333	0.67331761	149
aa02da48c8f9728ac86bdfaab3d1dbab	2.42E-04	0.33471264	0.825313693	0.73456221	155
aa0427f7e5a71f074d6f2fb417b1de4f	2.09E-04	0.32966038	0.684280792	0.66953236	146
aa3464dc81393b9f4deffaccbf6c35af	0	0.2621534	0.976744186	1	24
aa4e999cef4420cf6107649f025b2cf6	0	0.27090052	0.941040127	1	63
aa5a237014a0a978f83944b4e0fceb96	0.00790352	0.34146341	0.988505747	0.61103573	67
aa7eb6f2590056205a6174bd89a8a164	0	0.29694086	0.99047619	1	59
aa970c59bbde3b9ca6e6ef3c0acbd9a5	2.15E-04	0.30228374	0.639395371	0.60648148	81
aac5f5d11f439da9094fa6ec520e524e	0.00215308	0.30086789	0.667465788	0.67964946	79
aae7aa664ddf133953f89b128ada52c0	2.64E-04	0.28927152	0.798379156	0.75321477	86
aaee87475f4f8b5575ddbc7eb0bf278a	9.42E-04	0.31093394	0.699942628	0.66688312	56
aafed743c0b2e56c60da1a537c46400b	0	0.32577566	0.994413408	1	105
ab301e5815b59b524c47d1cf0ff06f9b	0	0.31943835	0.984126984	1	45
ab410d62de8eac297bcc9ce85cf215e2	0	0.28111726	0.515422886	1	37
ab5a1d4f9d78d36013660622286d7024	4.34E-04	0.34162365	0.736842105	0.69325337	116
ab86be7e3126facf9eb4a3d6fd98eaa4	5.02E-04	0.32847045	0.624919835	0.65086093	151
ab8f72a6f4a6c557a72fe8d548f7f533	0	0.31652174	0.911711712	1	64
ab9c8f4e27de0ff0c589d43892ded94f	0	0.24994278	0.983606557	1	27
abb5c3624a53c0dd7907f81e76a7b7f9	0.0061419	0.34345023	0.983050847	0.40425532	94
abbc30a4e38e3924dd846b8b76c83573	0	0.3013245	0.687939552	1	61
abc4dcd629eae7e8364268d565b6e5cd	0	1	0.933333333	1	8
abdd2c7dc127bee535fbcd3550b2811e	0	0.27090052	0.96969697	1	18
ac1e27fff460b1ce6a0cb8cf32fa723e	0	0.28474576	0.983050847	1	37
ac3961d532db375b51ff4ccb85e2be22	6.58E-04	0.30917327	0.759451401	0.73353819	68
ac4de195926366888410f9a8292dd33d	6.11E-04	0.33146153	0.646104576	0.65220307	145
ac56b88f2deab5632f58f4addb5959bf	0	0.24994278	0.983606557	1	27
ac6901b9e20559a96e7a5e0226ce64cd	0	0.27670087	0.586868687	1	17
ac87ae619807de83b442a9eeb9e36bfb	4.70E-04	0.29085098	0.717862811	0.63317308	65
ad10a9ef836fd6b8e618f8c23f89e780	0	0.16061185	0.987951807	1	42
ad12d92ce6892200c1bcd1fd736cfd6b	0	0.20047733	0.962962963	1	14
ad4a62f64f82dd64e1ca1896a3a13dcf	2.72E-04	0.29088972	0.808479532	0.73593074	78
ada2068aac3e4e23cbbb99f721e66a07	2.64E-04	0.28927152	0.813399504	0.75321477	86
adb7717dbbaa6f816ea6ff6e1b4c8fc3	0	0.33201581	0.995515695	1	125
adc89ea98fa1d513846e05fb25f63438	0	0.30443267	0.962962963	1	21
adce3f3f059dc4c7348b80df0804e701	0	0.30103377	0.925936476	1	75
ade5c8a8d64ea4485f3b6c8536f2c434	2.97E-04	0.29201765	0.975609756	0.90769231	26
adef49b132e5e18b5df521cbf002eea1	0.02921259	0.39358443	1	0.45193204	197
adfa145ce04dafdfa1344f789e838b6f	2.72E-04	0.29088972	0.780933995	0.73593074	78
ae440154d67d88de94a31a7c7ec2848d	4.34E-04	0.34162365	0.736842105	0.69325337	116
ae5528f095ff03bcce209aa5e8083d99	0	0.30682776	0.99378882	1	81
ae6b4ff6d179a3932a958bf0c292da17	4.69E-04	0.34810328	0.95031617	0.85649351	56
ae8754a19158365423530c0c12cb80a3	0	0.27670087	0.737237237	1	17
ae8ac0f26fd2552030942bfcaf0aa923	9.11E-05	0.336	0.878388002	0.8008222	140
ae9bf901168735f982f7d549f3affdeb	8.93E-05	0.31624674	0.614718615	0.60866079	87
aea2277488c41db5dbffd8bfbe006756	5.94E-04	0.32046955	0.575862069	0.6943308	59
aebb6acb4cc1e44105808dc11326cefe	0	0.27090052	0.907603346	1	63
aece146897a575152815f5c18cd8aac9	2.42E-04	0.33471264	0.828142768	0.73456221	155
aee33b382cf9cfbdbc498efb4007abc6	0	0.26415094	0.631578947	1	9
af0e979c7bc27b4ea79a2d92c28f15ae	5.12E-04	0.30086789	0.618971913	0.64848485	100
af176d48ae87b777746ca76868e3fdfa	0	0.29108357	0.933333333	1	10
af40d18a83c8a6a18a26d099d9274125	0	0.31111111	0.634172368	1	74
af6d49177a7f1a17025e8c39924b63e3	0	0.27090052	0.90806686	1	63
af777bd60a9b1abee6c7d3217a7877dd	0	0.31547017	0.965517241	1	24
af8e9e8add667f99a5fc13c9cbe4ffdd	2.94E-04	0.33060854	0.638846294	0.62692129	114
afb89eaf3be6d46f8ddf25cfd43d0419	2.78E-05	0.2559775	0.977616455	0.98709677	31
afee7165ae69e77e53d2e224826c784e	6.88E-04	0.33923579	0.789009697	0.44732892	151
b0102024a868720b250569a6aa4baba8	0	0.32577566	0.739315248	1	105
b018a564f3d9e27764d086949c45cd6b	6.58E-04	0.30917327	0.735495455	0.73353819	68
b01d2421aef9e4aa410341c29e6c7dd6	2.72E-04	0.29088972	0.79625897	0.73593074	78
b07795845dc57937c4d7b4f668c5851a	0.00247493	0.30545455	0.952380952	0.65618449	54
b085c2a69bd60de09cfc2438e2a9f91e	0	0.32635983	0.962489344	1	53
b09d3506f12fd3130121eaad8bacce28	0	0.25588752	0.888700565	1	36
b0a1fa95d9709bc134cb914a7be2ccd6	0	0.24451411	0.975609756	1	21
b0c70c36cfce322fdf2605603b202cf4	6.58E-04	0.30917327	0.759451401	0.73353819	68
b0d6c10fc469026ea28ce1c6e7ef62d8	1.35E-04	0.30299667	0.683884211	0.69306931	101
b11147d094aa2f7fdadfdef6b9cf65ef	7.49E-04	0.32961062	0.636832413	0.65437049	87
b11cc451a86e07c9e45b78496a473820	0.00534919	0.35454545	0.394580409	0.43503937	128
b11fa3c58ba5ff16bc67e080c1b4018b	2.21E-05	0.27201395	0.622484606	0.81782265	68
b1232659f0b2a37b15f6f31e3c5a02d6	2.15E-04	0.30228374	0.483845979	0.60648148	81
b15c0499f373d8f69699340f242806e9	0	0.26751592	0.89664981	1	52
b17d3c842ffd484d5a7568fdfda756d6	0	0.33201581	0.995515695	1	125
b18583268437a5b7b744b0c1a06205cd	6.30E-04	0.34205168	0.952380952	0.62785208	124
b185a3dc02c4ade5953fdb6da5112a77	0	0.27572276	0.621551444	1	25
b1be7003bb2b43537d9a3b3fcdc2fd07	0	0.32577566	0.840937351	1	105
b1c0408705179595fb2f33702f87c13a	2.11E-04	0.2943793	0.920145191	0.88170732	41
b1cab3f473d8be4335c08d0bc939e1bc	2.37E-04	0.3493841	0.768702814	0.92103424	54
b1efe9d99f4376d58815ae87b18891b1	6.58E-04	0.30917327	0.759451401	0.73353819	68
b1fdc772ac1391025a7af79264e3740a	0	0.32802643	0.888589398	1	55
b20ce4ce6cfee8e51d04c6414404387b	2.37E-04	0.3493841	0.951520626	0.92103424	54
b216192cb1f0218e5605e008ae3dc4aa	6.35E-04	0.327142	0.920509238	0.53970223	156
b22e9cf430f98092db990dd908d0a131	0.00204137	0.33891993	0.909090909	0.43599854	166
b2745f50393e3cca838eb928c0cc8167	4.69E-04	0.3416771	0.995515695	0.78658479	146
b275c7c5f1e72faf180fb3eacf932628	0	0.26966292	0.989690722	1	49
b2857e448e78609fc139e44b7e7f20df	0.00250778	0.31606368	0.900675874	0.59068295	67
b2a62b0230573278b32b785d2fb1eaef	0	0.26751592	0.930098832	1	52
b2a7ee8d91624673fdd0d841b42cb8f0	0	1	0.933333333	1	8
b2c905450bf9575dc83fbd5733905382	5.84E-05	0.30613961	0.698793601	0.84271022	58
b37b85554fb536acc58de69ae327e4f9	0	0.27090052	0.902832415	1	63
